"outcome_concept_id","snomed_outcome_concept_id","concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
36416575,435788,36416575,"Phosphorus metabolism disorder","Condition","MedDRA","PT","C",10061347,"1970-01-01","2099-12-31",""
37119774,4162573,37119774,"Vaginal odour","Condition","MedDRA","PT","C",10046935,"1970-01-01","2099-12-31",""
36313817,4037191,36313817,"Immunoglobulins increased","Condition","MedDRA","PT","C",10021500,"1970-01-01","2099-12-31",""
37521024,444239,37521024,"Obesity surgery","Procedure","MedDRA","PT","C",10059610,"1970-01-01","2099-12-31",""
36211294,4073357,36211294,"Electric shock","Condition","MedDRA","PT","C",10014357,"1970-01-01","2099-12-31",""
35708116,4338120,35708116,"Change of bowel habit","Condition","MedDRA","PT","C",10008399,"1970-01-01","2099-12-31",""
35607167,4317991,35607167,"Vitritis","Condition","MedDRA","PT","C",10047663,"1970-01-01","2099-12-31",""
35606984,4102183,35606984,"Borderline glaucoma","Condition","MedDRA","PT","C",10006027,"1970-01-01","2099-12-31",""
36009717,140190,36009717,"Panniculitis","Condition","MedDRA","PT","C",10033675,"1970-01-01","2099-12-31",""
35205039,4060052,35205039,"Dyspnoea at rest","Condition","MedDRA","PT","C",10013969,"1970-01-01","2099-12-31",""
36315685,442282,36315685,"Urinary casts","Condition","MedDRA","PT","C",10046533,"1970-01-01","2099-12-31",""
36617449,4284410,36617449,"Urethral polyp","Condition","MedDRA","PT","C",10051507,"1970-01-01","2099-12-31",""
35104847,4279553,35104847,"Pulmonary eosinophilia","Condition","MedDRA","PT","C",10037382,"1970-01-01","2099-12-31",""
37019249,4126274,37019249,"Bladder obstruction","Condition","MedDRA","PT","C",10005060,"1970-01-01","2099-12-31",""
35707803,201344,35707803,"Enterovesical fistula","Condition","MedDRA","PT","C",10062570,"1970-01-01","2099-12-31",""
36110661,201093,36110661,"Ecthyma","Condition","MedDRA","PT","C",10014141,"1970-01-01","2099-12-31",""
35205022,4184024,35205022,"Clubbing","Condition","MedDRA","PT","C",10009691,"1970-01-01","2099-12-31",""
36110145,440321,36110145,"Helicobacter infection","Condition","MedDRA","PT","C",10054263,"1970-01-01","2099-12-31",""
36516937,73576,36516937,"Deformity thorax","Condition","MedDRA","PT","C",10061810,"1970-01-01","2099-12-31",""
35204939,4217221,35204939,"Nodal arrhythmia","Condition","MedDRA","PT","C",10029458,"1970-01-01","2099-12-31",""
36617429,26361,36617429,"Pineal parenchymal neoplasm malignant","Condition","MedDRA","PT","C",10061537,"1970-01-01","2099-12-31",""
35104132,4264220,35104132,"Antithrombin III deficiency","Condition","MedDRA","PT","C",10002832,"1970-01-01","2099-12-31",""
36311904,4064876,36311904,"Electrocardiogram P wave abnormal","Measurement","MedDRA","PT","C",10050384,"1970-01-01","2099-12-31",""
37320224,4083789,37320224,"Skin chapped","Condition","MedDRA","LLT","C",10040813,"1970-01-01","2099-12-31",""
35306022,78257,35306022,"Osteogenesis imperfecta","Condition","MedDRA","PT","C",10031243,"1970-01-01","2099-12-31",""
36313246,4038953,36313246,"Haemoglobin increased","Condition","MedDRA","PT","C",10018888,"1970-01-01","2099-12-31",""
35707976,433135,35707976,"Taeniasis","Condition","MedDRA","PT","C",10043095,"1970-01-01","2099-12-31",""
35707636,437590,35707636,"Dental necrosis","Condition","MedDRA","PT","C",10012327,"1970-01-01","2099-12-31",""
37420520,4150442,37420520,"Edentulous","Observation","MedDRA","PT","C",10050585,"1970-01-01","2099-12-31",""
36211433,4032861,36211433,"Osteoradionecrosis","Condition","MedDRA","PT","C",10067352,"1970-01-01","2099-12-31",""
35707662,437589,35707662,"Pulpitis dental","Condition","MedDRA","PT","C",10037464,"1970-01-01","2099-12-31",""
35104802,4053272,35104802,"Splenic injury","Condition","MedDRA","PT","C",10041649,"1970-01-01","2099-12-31",""
35707654,441329,35707654,"Tooth resorption","Condition","MedDRA","PT","C",10044052,"1970-01-01","2099-12-31",""
37622528,320128,37622528,"Essential hypertension","Condition","MedDRA","PT","C",10015488,"1970-01-01","2099-12-31",""
35607458,376415,35607458,"Hypermetropia","Condition","MedDRA","PT","C",10020675,"1970-01-01","2099-12-31",""
35305823,438720,35305823,"Type V hyperlipidaemia","Condition","MedDRA","PT","C",10060755,"1970-01-01","2099-12-31",""
35104704,4267432,35104704,"Erythropenia","Condition","MedDRA","PT","C",10015287,"1970-01-01","2099-12-31",""
35104394,136950,35104394,"5q minus syndrome","Condition","MedDRA","PT","C",10068532,"1970-01-01","2099-12-31",""
35909421,4340953,35909421,"Cholangitis sclerosing","Condition","MedDRA","PT","C",10008609,"1970-01-01","2099-12-31",""
37220025,377910,37220025,"Nasal septum deviation","Condition","MedDRA","PT","C",10028762,"1970-01-01","2099-12-31",""
36718130,42709942,36718130,"Cluster headache","Condition","MedDRA","PT","C",10059133,"1970-01-01","2099-12-31",""
36009698,444084,36009698,"Alveolitis allergic","Condition","MedDRA","PT","C",10001890,"1970-01-01","2099-12-31",""
35708085,4264487,35708085,"Oesophagitis haemorrhagic","Condition","MedDRA","PT","C",10030219,"1970-01-01","2099-12-31",""
36818680,193827,36818680,"Obstructed labour","Condition","MedDRA","PT","C",10029934,"1970-01-01","2099-12-31",""
35909506,193355,35909506,"Traumatic liver injury","Condition","MedDRA","PT","C",10067979,"1970-01-01","2099-12-31",""
36718324,4229897,36718324,"Stupor","Condition","MedDRA","PT","C",10042264,"1970-01-01","2099-12-31",""
36718305,4290260,36718305,"Dyspraxia","Condition","MedDRA","PT","C",10013976,"1970-01-01","2099-12-31",""
36110592,441607,36110592,"Mediastinal abscess","Condition","MedDRA","PT","C",10027070,"1970-01-01","2099-12-31",""
36110679,444040,36110679,"Recurring skin boils","Condition","MedDRA","LLT","C",10038143,"1970-01-01","2099-12-31",""
36617657,197230,36617657,"Uterine cancer","Condition","MedDRA","PT","C",10046766,"1970-01-01","2099-12-31",""
42890248,4171213,42890248,"Penile curvature","Condition","MedDRA","PT","C",10070653,"2012-09-27","2099-12-31",""
36009854,4185547,36009854,"Cutaneous sarcoidosis","Condition","MedDRA","PT","C",10011674,"1970-01-01","2099-12-31",""
36517011,4309855,36517011,"Fibroma","Condition","MedDRA","PT","C",10016629,"1970-01-01","2099-12-31",""
36617237,136354,36617237,"Metastases to skin","Condition","MedDRA","PT","C",10027465,"1970-01-01","2099-12-31",""
35607009,381444,35607009,"Periorbital haematoma","Condition","MedDRA","PT","C",10034544,"1970-01-01","2099-12-31",""
36416651,4087489,36416651,"Lipoatrophy","Condition","MedDRA","PT","C",10024604,"1970-01-01","2099-12-31",""
36718599,135526,36718599,"Spinal cord disorder","Condition","MedDRA","PT","C",10061367,"1970-01-01","2099-12-31",""
35707963,441793,35707963,"Helminthic infection","Condition","MedDRA","PT","C",10061201,"1970-01-01","2099-12-31",""
36110528,4200518,36110528,"Uterine infection","Condition","MedDRA","PT","C",10062233,"1970-01-01","2099-12-31",""
36718519,4151425,36718519,"Deja vu","Condition","MedDRA","PT","C",10012177,"1970-01-01","2099-12-31",""
36110178,436621,36110178,"Meningococcal infection","Condition","MedDRA","PT","C",10027274,"1970-01-01","2099-12-31",""
36110255,440328,36110255,"Pneumococcal infection","Condition","MedDRA","PT","C",10061353,"1970-01-01","2099-12-31",""
35305715,436812,35305715,"Ankyloglossia congenital","Condition","MedDRA","PT","C",10049244,"1970-01-01","2099-12-31",""
36818734,4172867,36818734,"Neonatal hypotension","Condition","MedDRA","PT","C",10049223,"1970-01-01","2099-12-31",""
36717995,372924,36717995,"Cerebral artery occlusion","Condition","MedDRA","PT","C",10008089,"1970-01-01","2099-12-31",""
36211500,374430,36211500,"Anaesthetic complication neurological","Condition","MedDRA","PT","C",10002105,"1970-01-01","2099-12-31",""
35707732,192963,35707732,"Pancreatic disorder","Condition","MedDRA","PT","C",10033616,"1970-01-01","2099-12-31",""
35708277,4340781,35708277,"Gastric perforation","Condition","MedDRA","PT","C",10017815,"1970-01-01","2099-12-31",""
36818703,201681,36818703,"Antepartum haemorrhage","Condition","MedDRA","LLT","C",10002667,"1970-01-01","2099-12-31",""
36919031,432876,36919031,"Bipolar I disorder","Condition","MedDRA","PT","C",10004939,"1970-01-01","2099-12-31",""
42889650,4201174,42889650,"Traumatic lung injury","Condition","MedDRA","PT","C",10069363,"2012-09-27","2099-12-31",""
36009859,432595,36009859,"Amyloidosis","Condition","MedDRA","PT","C",10002022,"1970-01-01","2099-12-31",""
37420556,4261613,37420556,"Educational problem","Observation","MedDRA","PT","C",10014270,"1970-01-01","2099-12-31",""
37320098,138825,37320098,"Actinic keratosis","Condition","MedDRA","PT","C",10000614,"1970-01-01","2099-12-31",""
36516795,438531,36516795,"Chondromalacia","Condition","MedDRA","PT","C",10008729,"1970-01-01","2099-12-31",""
36718593,444263,36718593,"Radiculitis","Condition","MedDRA","PT","C",10061928,"1970-01-01","2099-12-31",""
36516932,4182166,36516932,"Spinal deformity","Condition","MedDRA","PT","C",10058907,"1970-01-01","2099-12-31",""
36718452,374631,36718452,"Motor neurone disease","Condition","MedDRA","PT","C",10028003,"1970-01-01","2099-12-31",""
36211449,137350,36211449,"Radiation skin injury","Condition","MedDRA","PT","C",10063562,"1970-01-01","2099-12-31",""
35306243,261393,35306243,"Congenital cystic lung","Condition","MedDRA","PT","C",10010429,"1970-01-01","2099-12-31",""
36416624,434614,36416624,"Iron metabolism disorder","Condition","MedDRA","PT","C",10022983,"1970-01-01","2099-12-31",""
36617250,435506,36617250,"Benign neoplasm","Condition","MedDRA","PT","C",10060999,"1970-01-01","2099-12-31",""
35707781,201131,35707781,"Pelvic mass","Condition","MedDRA","PT","C",10034260,"1970-01-01","2099-12-31",""
36718096,440703,36718096,"Trigeminal nerve disorder","Condition","MedDRA","PT","C",10060890,"1970-01-01","2099-12-31",""
35707500,4162218,35707500,"Enterocele","Condition","MedDRA","PT","C",10014884,"1970-01-01","2099-12-31",""
36516726,80509,36516726,"Bone cyst","Condition","MedDRA","PT","C",10005952,"1970-01-01","2099-12-31",""
36110733,195862,36110733,"Urethritis","Condition","MedDRA","PT","C",10046480,"1970-01-01","2099-12-31",""
37420406,4077734,37420406,"Sick building syndrome","Observation","MedDRA","PT","C",10040634,"1970-01-01","2099-12-31",""
37119620,4095793,37119620,"Genital disorder female","Condition","MedDRA","PT","C",10061176,"1970-01-01","2099-12-31",""
37019385,197331,37019385,"Urethral disorder","Condition","MedDRA","PT","C",10046445,"1970-01-01","2099-12-31",""
35607268,4329707,35607268,"Binocular eye movement disorder","Condition","MedDRA","PT","C",10061010,"1970-01-01","2099-12-31",""
37320284,441655,37320284,"Sweat gland disorder","Condition","MedDRA","PT","C",10042653,"1970-01-01","2099-12-31",""
36110554,4010334,36110554,"Infection susceptibility increased","Condition","MedDRA","PT","C",10021866,"1970-01-01","2099-12-31",""
36211241,4234083,36211241,"Pneumothorax traumatic","Condition","MedDRA","PT","C",10035765,"1970-01-01","2099-12-31",""
36211119,72457,36211119,"Fractured sacrum","Condition","MedDRA","PT","C",10017308,"1970-01-01","2099-12-31",""
37320090,4090572,37320090,"Skin wrinkling","Condition","MedDRA","PT","C",10040954,"1970-01-01","2099-12-31",""
36718254,4086836,36718254,"Masked facies","Condition","MedDRA","PT","C",10026863,"1970-01-01","2099-12-31",""
35708390,4133974,35708390,"Abdominal neoplasm","Condition","MedDRA","PT","C",10060925,"1970-01-01","2099-12-31",""
36517059,4110857,36517059,"Liposarcoma","Condition","MedDRA","PT","C",10024627,"1970-01-01","2099-12-31",""
37119733,4105918,37119733,"Uterine spasm","Condition","MedDRA","PT","C",10046823,"1970-01-01","2099-12-31",""
37320079,137063,37320079,"Hyperkeratosis","Condition","MedDRA","PT","C",10020649,"1970-01-01","2099-12-31",""
37119646,4036117,37119646,"Ejaculation delayed","Condition","MedDRA","PT","C",10014325,"1970-01-01","2099-12-31",""
35708476,436045,35708476,"Lip and/or oral cavity cancer","Condition","MedDRA","PT","C",10061523,"1970-01-01","2099-12-31",""
36718361,4233749,36718361,"Meningism","Condition","MedDRA","PT","C",10027197,"1970-01-01","2099-12-31",""
36718063,4105338,36718063,"Transverse sinus thrombosis","Condition","MedDRA","PT","C",10044457,"1970-01-01","2099-12-31",""
37019409,201688,37019409,"Urinary hesitation","Condition","MedDRA","PT","C",10046542,"1970-01-01","2099-12-31",""
35506649,4030186,35506649,"Hyperprolactinaemia","Condition","MedDRA","PT","C",10020737,"1970-01-01","2099-12-31",""
35506465,4042063,35506465,"Secondary adrenocortical insufficiency","Condition","MedDRA","PT","C",10039807,"1970-01-01","2099-12-31",""
36818799,74716,36818799,"Lactation puerperal increased","Condition","MedDRA","PT","C",10023671,"1970-01-01","2099-12-31",""
35809380,136185,35809380,"Excessive granulation tissue","Condition","MedDRA","PT","C",10063560,"1970-01-01","2099-12-31",""
36718602,4276529,36718602,"Spinal cord oedema","Condition","MedDRA","PT","C",10063036,"1970-01-01","2099-12-31",""
36918926,433759,36918926,"Reading disorder","Condition","MedDRA","PT","C",10037999,"1970-01-01","2099-12-31",""
36110712,4028970,36110712,"Tracheobronchitis","Condition","MedDRA","PT","C",10044314,"1970-01-01","2099-12-31",""
36211267,75971,36211267,"Tendon injury","Condition","MedDRA","PT","C",10043242,"1970-01-01","2099-12-31",""
36211290,4151842,36211290,"Bite","Condition","MedDRA","PT","C",10004966,"1970-01-01","2099-12-31",""
35205265,4195892,35205265,"Cor pulmonale chronic","Condition","MedDRA","PT","C",10010970,"1970-01-01","2099-12-31",""
36718352,4270553,36718352,"Clonus","Condition","MedDRA","PT","C",10009346,"1970-01-01","2099-12-31",""
37622480,4222639,37622480,"Vena cava thrombosis","Condition","MedDRA","PT","C",10047195,"1970-01-01","2099-12-31",""
35708250,4078069,35708250,"Colonic stenosis","Condition","MedDRA","LLT","C",10010004,"1970-01-01","2099-12-31",""
35104780,4304186,35104780,"Accessory spleen","Condition","MedDRA","PT","C",10068059,"1970-01-01","2099-12-31",""
35305541,375913,35305541,"Anomaly of external ear congenital","Condition","MedDRA","PT","C",10062339,"1970-01-01","2099-12-31",""
35305705,134144,35305705,"Cleft lip and palate","Condition","MedDRA","PT","C",10009260,"1970-01-01","2099-12-31",""
35305617,437292,35305617,"Coloboma","Condition","MedDRA","PT","C",10009934,"1970-01-01","2099-12-31",""
35306223,4066010,35306223,"Congenital diaphragmatic hernia","Condition","MedDRA","PT","C",10010439,"1970-01-01","2099-12-31",""
35306200,437655,35306200,"Cryptorchism","Condition","MedDRA","PT","C",10011498,"1970-01-01","2099-12-31",""
35305545,4326743,35305545,"External auditory canal atresia","Condition","MedDRA","PT","C",10054875,"1970-01-01","2099-12-31",""
37019332,4104152,37019332,"Kidney enlargement","Condition","MedDRA","PT","C",10048469,"1970-01-01","2099-12-31",""
35305627,376512,35305627,"Microphthalmos","Condition","MedDRA","PT","C",10027548,"1970-01-01","2099-12-31",""
35305548,378849,35305548,"Microtia","Condition","MedDRA","PT","C",10027555,"1970-01-01","2099-12-31",""
35607340,372914,35607340,"Optic atrophy","Condition","MedDRA","PT","C",10030910,"1970-01-01","2099-12-31",""
35306249,4213884,35306249,"Pulmonary hypoplasia","Condition","MedDRA","PT","C",10037407,"1970-01-01","2099-12-31",""
37019312,4206492,37019312,"Single functional kidney","Condition","MedDRA","PT","C",10063530,"1970-01-01","2099-12-31",""
37119504,442781,37119504,"Cervix disorder","Condition","MedDRA","PT","C",10008351,"1970-01-01","2099-12-31",""
36718091,4307095,36718091,"Hyposmia","Condition","MedDRA","PT","C",10050515,"1970-01-01","2099-12-31",""
35306277,4246290,35306277,"Epidermolysis","Condition","MedDRA","PT","C",10053177,"1970-01-01","2099-12-31",""
36211240,259044,36211240,"Pneumoconiosis","Condition","MedDRA","PT","C",10035653,"1970-01-01","2099-12-31",""
35708465,4315805,35708465,"Metastases to peritoneum","Condition","MedDRA","PT","C",10051676,"1970-01-01","2099-12-31",""
36110919,4205455,36110919,"Herpes zoster disseminated","Condition","MedDRA","PT","C",10065038,"1970-01-01","2099-12-31",""
36311937,4281078,36311937,"Electrocardiogram T wave amplitude decreased","Measurement","MedDRA","PT","C",10014394,"1970-01-01","2099-12-31",""
36617375,372849,36617375,"Brain neoplasm malignant","Condition","MedDRA","PT","C",10006131,"1970-01-01","2099-12-31",""
37320229,4160756,37320229,"Lentigo","Condition","MedDRA","PT","C",10024217,"1970-01-01","2099-12-31",""
36211428,140586,36211428,"Heat stroke","Condition","MedDRA","PT","C",10019345,"1970-01-01","2099-12-31",""
36718165,441002,36718165,"Frontotemporal dementia","Condition","MedDRA","PT","C",10068968,"1970-01-01","2099-12-31",""
36315276,4163545,36315276,"Chest expansion decreased","Observation","MedDRA","PT","C",10062484,"1970-01-01","2099-12-31",""
35306234,25582,35306234,"Tracheo-oesophageal fistula","Condition","MedDRA","PT","C",10044310,"1970-01-01","2099-12-31",""
36314064,4051221,36314064,"Lipids increased","Condition","MedDRA","PT","C",10024592,"1970-01-01","2099-12-31",""
35708282,196442,35708282,"Gastric ulcer perforation","Condition","MedDRA","PT","C",10017835,"1970-01-01","2099-12-31",""
37622382,315288,37622382,"Artery dissection","Condition","MedDRA","PT","C",10061660,"1970-01-01","2099-12-31",""
36617770,4233816,36617770,"Vocal cord polyp","Condition","MedDRA","PT","C",10047675,"1970-01-01","2099-12-31",""
35809366,377830,35809366,"Delirium tremens","Condition","MedDRA","PT","C",10012225,"1970-01-01","2099-12-31",""
36718429,4339188,36718429,"Mutism","Condition","MedDRA","PT","C",10028403,"1970-01-01","2099-12-31",""
36211108,4296627,36211108,"Ilium fracture","Condition","MedDRA","PT","C",10021343,"1970-01-01","2099-12-31",""
35406325,78770,35406325,"Ototoxicity","Condition","MedDRA","PT","C",10033109,"1970-01-01","2099-12-31",""
