"standard_concept_id","concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
1701677,1701677,"colistimethate","Drug","RxNorm","Ingredient","S",2708,"1970-01-01","2099-12-31",""
1701928,1701928,"Activated Charcoal","Drug","RxNorm","Ingredient","S",272,"1970-01-01","2099-12-31",""
1702364,1702364,"Ticarcillin","Drug","RxNorm","Ingredient","S",10591,"1970-01-01","2099-12-31",""
1702559,1702559,"Tinidazole","Drug","RxNorm","Ingredient","S",10612,"1970-01-01","2099-12-31",""
1702911,1702911,"telithromycin","Drug","RxNorm","Ingredient","S",274786,"1970-01-01","2099-12-31",""
1703026,1703026,"Merbromin","Drug","RxNorm","Ingredient","S",6762,"1970-01-01","2099-12-31",""
1703063,1703063,"valganciclovir","Drug","RxNorm","Ingredient","S",275891,"1970-01-01","2099-12-31",""
1703069,1703069,"emtricitabine","Drug","RxNorm","Ingredient","S",276237,"1970-01-01","2099-12-31",""
1703603,1703603,"famciclovir","Drug","RxNorm","Ingredient","S",68099,"1970-01-01","2099-12-31",""
1703653,1703653,"Itraconazole","Drug","RxNorm","Ingredient","S",28031,"1970-01-01","2099-12-31",""
1703687,1703687,"Acyclovir","Drug","RxNorm","Ingredient","S",281,"1970-01-01","2099-12-31",""
1704139,1704139,"posaconazole","Drug","RxNorm","Ingredient","S",282446,"2006-12-17","2099-12-31",""
1704183,1704183,"Lamivudine","Drug","RxNorm","Ingredient","S",68244,"1970-01-01","2099-12-31",""
1704758,1704758,"Triclosan","Drug","RxNorm","Ingredient","S",10795,"1970-01-01","2099-12-31",""
1705674,1705674,"Trimethoprim","Drug","RxNorm","Ingredient","S",10829,"1970-01-01","2099-12-31",""
1707164,1707164,"Metronidazole","Drug","RxNorm","Ingredient","S",6922,"1970-01-01","2099-12-31",""
1707687,1707687,"Vancomycin","Drug","RxNorm","Ingredient","S",11124,"1970-01-01","2099-12-31",""
1707800,1707800,"lomefloxacin","Drug","RxNorm","Ingredient","S",28872,"1970-01-01","2099-12-31",""
1708100,1708100,"loracarbef","Drug","RxNorm","Ingredient","S",28981,"1970-01-01","2099-12-31",""
1708748,1708748,"Zanamivir","Drug","RxNorm","Ingredient","S",69722,"1970-01-01","2099-12-31",""
1708880,1708880,"Minocycline","Drug","RxNorm","Ingredient","S",6980,"1970-01-01","2099-12-31",""
1709170,1709170,"meropenem","Drug","RxNorm","Ingredient","S",29561,"1970-01-01","2099-12-31",""
1710281,1710281,"tenofovir disoproxil","Drug","RxNorm","Ingredient","S",300195,"1970-01-01","2099-12-31",""
1710446,1710446,"Cycloserine","Drug","RxNorm","Ingredient","S",3007,"1970-01-01","2099-12-31",""
1710612,1710612,"Zidovudine","Drug","RxNorm","Ingredient","S",11413,"1970-01-01","2099-12-31",""
1711246,1711246,"entecavir","Drug","RxNorm","Ingredient","S",306266,"2005-07-24","2099-12-31",""
1711523,1711523,"Indinavir","Drug","RxNorm","Ingredient","S",114289,"1970-01-01","2099-12-31",""
1711759,1711759,"Dapsone","Drug","RxNorm","Ingredient","S",3108,"1970-01-01","2099-12-31",""
1711947,1711947,"Deferoxamine","Drug","RxNorm","Ingredient","S",3131,"1970-01-01","2099-12-31",""
1712549,1712549,"trovafloxacin","Drug","RxNorm","Ingredient","S",115552,"1970-01-01","2099-12-31",""
1712889,1712889,"raltegravir","Drug","RxNorm","Ingredient","S",719872,"2007-12-30","2099-12-31",""
1713332,1713332,"Amoxicillin","Drug","RxNorm","Ingredient","S",723,"1970-01-01","2099-12-31",""
1713905,1713905,"doripenem","Drug","RxNorm","Ingredient","S",119771,"2007-12-30","2099-12-31",""
1713930,1713930,"Nafcillin","Drug","RxNorm","Ingredient","S",7233,"1970-01-01","2099-12-31",""
1714165,1714165,"peginterferon alfa-2a","Drug","RxNorm","Ingredient","S",120608,"1970-01-01","2099-12-31",""
1714277,1714277,"voriconazole","Drug","RxNorm","Ingredient","S",121243,"1970-01-01","2099-12-31",""
1714319,1714319,"Naltrexone","Drug","RxNorm","Ingredient","S",7243,"1970-01-01","2099-12-31",""
1714527,1714527,"Demeclocycline","Drug","RxNorm","Ingredient","S",3154,"1970-01-01","2099-12-31",""
1715117,1715117,"Aztreonam","Drug","RxNorm","Ingredient","S",1272,"1970-01-01","2099-12-31",""
1715315,1715315,"nitazoxanide","Drug","RxNorm","Ingredient","S",31819,"1970-01-01","2099-12-31",""
1715472,1715472,"Nelfinavir","Drug","RxNorm","Ingredient","S",134527,"1970-01-01","2099-12-31",""
1716721,1716721,"gemifloxacin","Drug","RxNorm","Ingredient","S",138099,"1970-01-01","2099-12-31",""
1716903,1716903,"moxifloxacin","Drug","RxNorm","Ingredient","S",139462,"1970-01-01","2099-12-31",""
1717002,1717002,"enfuvirtide","Drug","RxNorm","Ingredient","S",139896,"1970-01-01","2099-12-31",""
1717240,1717240,"Amphotericin B","Drug","RxNorm","Ingredient","S",732,"1970-01-01","2099-12-31",""
1717327,1717327,"Ampicillin","Drug","RxNorm","Ingredient","S",733,"1970-01-01","2099-12-31",""
1717704,1717704,"valacyclovir","Drug","RxNorm","Ingredient","S",73645,"1970-01-01","2099-12-31",""
1717963,1717963,"ertapenem","Drug","RxNorm","Ingredient","S",325642,"1970-01-01","2099-12-31",""
1718054,1718054,"Caspofungin","Drug","RxNorm","Ingredient","S",140108,"1970-01-01","2099-12-31",""
1719061,1719061,"oxychlorosene","Drug","RxNorm","Ingredient","S",32680,"1970-01-01","2099-12-31",""
1721543,1721543,"Norfloxacin","Drug","RxNorm","Ingredient","S",7517,"1970-01-01","2099-12-31",""
1724666,1724666,"Dicloxacillin","Drug","RxNorm","Ingredient","S",3356,"1970-01-01","2099-12-31",""
1724700,1724700,"Foscarnet","Drug","RxNorm","Ingredient","S",33562,"1970-01-01","2099-12-31",""
1724703,1724703,"Oxacillin","Drug","RxNorm","Ingredient","S",7773,"1970-01-01","2099-12-31",""
1724827,1724827,"Zalcitabine","Drug","RxNorm","Ingredient","S",3363,"1970-01-01","2099-12-31",""
1724869,1724869,"Didanosine","Drug","RxNorm","Ingredient","S",3364,"1970-01-01","2099-12-31",""
1726228,1726228,"aminosalicylic acid","Drug","RxNorm","Ingredient","S",7833,"2005-07-24","2099-12-31",""
1727223,1727223,"Atazanavir","Drug","RxNorm","Ingredient","S",343047,"1970-01-01","2099-12-31",""
1727443,1727443,"Paromomycin","Drug","RxNorm","Ingredient","S",7934,"1970-01-01","2099-12-31",""
1727468,1727468,"pralidoxime","Drug","RxNorm","Ingredient","S",34345,"1970-01-01","2099-12-31",""
1728416,1728416,"Penicillin G","Drug","RxNorm","Ingredient","S",7980,"1970-01-01","2099-12-31",""
1728903,1728903,"Dimercaprol","Drug","RxNorm","Ingredient","S",3445,"1970-01-01","2099-12-31",""
1728909,1728909,"Succimer","Drug","RxNorm","Ingredient","S",3446,"1970-01-01","2099-12-31",""
1729323,1729323,"adefovir","Drug","RxNorm","Ingredient","S",16521,"1970-01-01","2099-12-31",""
1729720,1729720,"Penicillin V","Drug","RxNorm","Ingredient","S",7984,"1970-01-01","2099-12-31",""
1730370,1730370,"Pentamidine","Drug","RxNorm","Ingredient","S",7994,"1970-01-01","2099-12-31",""
1731597,1731597,"drotrecogin alfa","Drug","RxNorm","Ingredient","S",352374,"1970-01-01","2099-12-31",""
1733765,1733765,"sparfloxacin","Drug","RxNorm","Ingredient","S",18469,"1970-01-01","2099-12-31",""
1734104,1734104,"Azithromycin","Drug","RxNorm","Ingredient","S",18631,"1970-01-01","2099-12-31",""
1734205,1734205,"bacampicillin","Drug","RxNorm","Ingredient","S",18687,"1970-01-01","2099-12-31",""
1735947,1735947,"rifaximin","Drug","RxNorm","Ingredient","S",35619,"1970-01-01","2099-12-31",""
1736829,1736829,"fosamprenavir","Drug","RxNorm","Ingredient","S",358262,"1970-01-01","2099-12-31",""
1736887,1736887,"linezolid","Drug","RxNorm","Ingredient","S",190376,"1970-01-01","2099-12-31",""
1736971,1736971,"abacavir","Drug","RxNorm","Ingredient","S",190521,"1970-01-01","2099-12-31",""
1736999,1736999,"tipranavir","Drug","RxNorm","Ingredient","S",190548,"2005-11-13","2099-12-31",""
1738135,1738135,"efavirenz","Drug","RxNorm","Ingredient","S",195085,"1970-01-01","2099-12-31",""
1738170,1738170,"lopinavir","Drug","RxNorm","Ingredient","S",195088,"1970-01-01","2099-12-31",""
1738366,1738366,"cefprozil","Drug","RxNorm","Ingredient","S",19552,"1970-01-01","2099-12-31",""
1738521,1738521,"Doxycycline","Drug","RxNorm","Ingredient","S",3640,"1970-01-01","2099-12-31",""
1740226,1740226,"cadexomer iodine","Drug","RxNorm","Ingredient","S",20012,"1970-01-01","2099-12-31",""
1740546,1740546,"Carbenicillin","Drug","RxNorm","Ingredient","S",2015,"1970-01-01","2099-12-31",""
1741008,1741008,"Edetic Acid","Drug","RxNorm","Ingredient","S",3755,"1970-01-01","2099-12-31",""
1741122,1741122,"tazobactam","Drug","RxNorm","Ingredient","S",37617,"1970-01-01","2099-12-31",""
1741309,1741309,"terbinafine","Drug","RxNorm","Ingredient","S",37801,"1970-01-01","2099-12-31",""
1742253,1742253,"Levofloxacin","Drug","RxNorm","Ingredient","S",82122,"1970-01-01","2099-12-31",""
1742432,1742432,"tigecycline","Drug","RxNorm","Ingredient","S",384455,"2005-11-13","2099-12-31",""
1743222,1743222,"Enoxacin","Drug","RxNorm","Ingredient","S",3925,"1970-01-01","2099-12-31",""
1745072,1745072,"Cidofovir","Drug","RxNorm","Ingredient","S",83171,"1970-01-01","2099-12-31",""
1746114,1746114,"Piperacillin","Drug","RxNorm","Ingredient","S",8339,"1970-01-01","2099-12-31",""
1746244,1746244,"Saquinavir","Drug","RxNorm","Ingredient","S",83395,"1970-01-01","2099-12-31",""
1746940,1746940,"Erythromycin","Drug","RxNorm","Ingredient","S",4053,"1970-01-01","2099-12-31",""
1747005,1747005,"cefditoren","Drug","RxNorm","Ingredient","S",83682,"1970-01-01","2099-12-31",""
1747032,1747032,"grepafloxacin","Drug","RxNorm","Ingredient","S",83719,"1970-01-01","2099-12-31",""
1747157,1747157,"Delavirdine","Drug","RxNorm","Ingredient","S",83816,"1970-01-01","2099-12-31",""
1748921,1748921,"Ritonavir","Drug","RxNorm","Ingredient","S",85762,"1970-01-01","2099-12-31",""
1748975,1748975,"cefepime","Drug","RxNorm","Ingredient","S",20481,"1970-01-01","2099-12-31",""
1749008,1749008,"cefpodoxime","Drug","RxNorm","Ingredient","S",20489,"1970-01-01","2099-12-31",""
1749083,1749083,"ceftibuten","Drug","RxNorm","Ingredient","S",20492,"1970-01-01","2099-12-31",""
1749301,1749301,"Ethambutol","Drug","RxNorm","Ingredient","S",4110,"1970-01-01","2099-12-31",""
1750074,1750074,"Ethionamide","Drug","RxNorm","Ingredient","S",4127,"1970-01-01","2099-12-31",""
1750087,1750087,"Povidone-Iodine","Drug","RxNorm","Ingredient","S",8611,"1970-01-01","2099-12-31",""
1750461,1750461,"Praziquantel","Drug","RxNorm","Ingredient","S",8628,"1970-01-01","2099-12-31",""
1750500,1750500,"Clarithromycin","Drug","RxNorm","Ingredient","S",21212,"1970-01-01","2099-12-31",""
1750928,1750928,"Trimetrexate","Drug","RxNorm","Ingredient","S",42333,"1970-01-01","2099-12-31",""
1751310,1751310,"Primaquine","Drug","RxNorm","Ingredient","S",8687,"1970-01-01","2099-12-31",""
1753745,1753745,"Albendazole","Drug","RxNorm","Ingredient","S",430,"1970-01-01","2099-12-31",""
1754994,1754994,"Fluconazole","Drug","RxNorm","Ingredient","S",4450,"1970-01-01","2099-12-31",""
1755112,1755112,"Flucytosine","Drug","RxNorm","Ingredient","S",4451,"1970-01-01","2099-12-31",""
1756524,1756524,"Formaldehyde","Drug","RxNorm","Ingredient","S",4530,"1970-01-01","2099-12-31",""
1756822,1756822,"Furazolidone","Drug","RxNorm","Ingredient","S",4601,"1970-01-01","2099-12-31",""
1756831,1756831,"darunavir","Drug","RxNorm","Ingredient","S",460132,"2006-11-19","2099-12-31",""
1757803,1757803,"Ganciclovir","Drug","RxNorm","Ingredient","S",4678,"1970-01-01","2099-12-31",""
1758392,1758392,"telbivudine","Drug","RxNorm","Ingredient","S",474128,"2006-12-17","2099-12-31",""
1758536,1758536,"etravirine","Drug","RxNorm","Ingredient","S",475969,"2008-03-02","2099-12-31",""
1759270,1759270,"Pyrantel","Drug","RxNorm","Ingredient","S",8984,"1970-01-01","2099-12-31",""
1759455,1759455,"Pyrazinamide","Drug","RxNorm","Ingredient","S",8987,"1970-01-01","2099-12-31",""
1759842,1759842,"Clavulanate","Drug","RxNorm","Ingredient","S",48203,"1970-01-01","2099-12-31",""
1760039,1760039,"Pyrimethamine","Drug","RxNorm","Ingredient","S",9010,"1970-01-01","2099-12-31",""
1760616,1760616,"Quinine","Drug","RxNorm","Ingredient","S",9071,"1970-01-01","2099-12-31",""
1761033,1761033,"Glutaral","Drug","RxNorm","Ingredient","S",4888,"1970-01-01","2099-12-31",""
1762711,1762711,"Ribavirin","Drug","RxNorm","Ingredient","S",9344,"1970-01-01","2099-12-31",""
1763204,1763204,"Rifampin","Drug","RxNorm","Ingredient","S",9384,"1970-01-01","2099-12-31",""
1763339,1763339,"Rimantadine","Drug","RxNorm","Ingredient","S",9386,"1970-01-01","2099-12-31",""
1763779,1763779,"Griseofulvin","Drug","RxNorm","Ingredient","S",5021,"1970-01-01","2099-12-31",""
1766340,1766340,"halofantrine","Drug","RxNorm","Ingredient","S",50749,"1970-01-01","2099-12-31",""
1768734,1768734,"Hexachlorophene","Drug","RxNorm","Ingredient","S",5293,"1970-01-01","2099-12-31",""
1768849,1768849,"Cefaclor","Drug","RxNorm","Ingredient","S",2176,"1970-01-01","2099-12-31",""
1769389,1769389,"Nevirapine","Drug","RxNorm","Ingredient","S",53654,"1970-01-01","2099-12-31",""
1769535,1769535,"Cefadroxil","Drug","RxNorm","Ingredient","S",2177,"1970-01-01","2099-12-31",""
1771162,1771162,"Cefazolin","Drug","RxNorm","Ingredient","S",2180,"1970-01-01","2099-12-31",""
1773402,1773402,"Cefoperazone","Drug","RxNorm","Ingredient","S",2184,"1970-01-01","2099-12-31",""
1774470,1774470,"Cefotaxime","Drug","RxNorm","Ingredient","S",2186,"1970-01-01","2099-12-31",""
1774932,1774932,"Cefotetan","Drug","RxNorm","Ingredient","S",2187,"1970-01-01","2099-12-31",""
1775741,1775741,"Cefoxitin","Drug","RxNorm","Ingredient","S",2189,"1970-01-01","2099-12-31",""
1776430,1776430,"Hydrogen Peroxide","Drug","RxNorm","Ingredient","S",5499,"1970-01-01","2099-12-31",""
1776684,1776684,"Ceftazidime","Drug","RxNorm","Ingredient","S",2191,"1970-01-01","2099-12-31",""
1777087,1777087,"Hydroxychloroquine","Drug","RxNorm","Ingredient","S",5521,"1970-01-01","2099-12-31",""
1777254,1777254,"Ceftizoxime","Drug","RxNorm","Ingredient","S",2192,"1970-01-01","2099-12-31",""
1777417,1777417,"Rifabutin","Drug","RxNorm","Ingredient","S",55672,"1970-01-01","2099-12-31",""
1777806,1777806,"Ceftriaxone","Drug","RxNorm","Ingredient","S",2193,"1970-01-01","2099-12-31",""
1778162,1778162,"Cefuroxime","Drug","RxNorm","Ingredient","S",2194,"1970-01-01","2099-12-31",""
1778262,1778262,"Imipenem","Drug","RxNorm","Ingredient","S",5690,"1970-01-01","2099-12-31",""
1780601,1780601,"Iodine","Drug","RxNorm","Ingredient","S",5933,"1970-01-01","2099-12-31",""
1781314,1781314,"interferon alfacon-1","Drug","RxNorm","Ingredient","S",59744,"1970-01-01","2099-12-31",""
1781321,1781321,"Ipecac","Drug","RxNorm","Ingredient","S",5975,"1970-01-01","2099-12-31",""
1781406,1781406,"Stavudine","Drug","RxNorm","Ingredient","S",59763,"1970-01-01","2099-12-31",""
1781733,1781733,"Atovaquone","Drug","RxNorm","Ingredient","S",60212,"1970-01-01","2099-12-31",""
1782521,1782521,"isoniazid","Drug","RxNorm","Ingredient","S",6038,"1970-01-01","2099-12-31",""
1784444,1784444,"Ivermectin","Drug","RxNorm","Ingredient","S",6069,"1970-01-01","2099-12-31",""
1784749,1784749,"Kanamycin","Drug","RxNorm","Ingredient","S",6099,"1970-01-01","2099-12-31",""
1786055,1786055,"deferasirox","Drug","RxNorm","Ingredient","S",614373,"2006-03-12","2099-12-31",""
1786617,1786617,"Daptomycin","Drug","RxNorm","Ingredient","S",22299,"1970-01-01","2099-12-31",""
1786621,1786621,"Cephalexin","Drug","RxNorm","Ingredient","S",2231,"1970-01-01","2099-12-31",""
1786842,1786842,"Cephradine","Drug","RxNorm","Ingredient","S",2239,"1970-01-01","2099-12-31",""
1787101,1787101,"maraviroc","Drug","RxNorm","Ingredient","S",620216,"2007-09-30","2099-12-31",""
1789276,1789276,"gatifloxacin","Drug","RxNorm","Ingredient","S",228476,"1970-01-01","2099-12-31",""
1789428,1789428,"Amprenavir","Drug","RxNorm","Ingredient","S",228656,"1970-01-01","2099-12-31",""
1789515,1789515,"quinupristin","Drug","RxNorm","Ingredient","S",229367,"1970-01-01","2099-12-31",""
1789517,1789517,"dalfopristin","Drug","RxNorm","Ingredient","S",229369,"1970-01-01","2099-12-31",""
1789521,1789521,"Charcoal","Drug","RxNorm","Ingredient","S",2296,"1970-01-01","2099-12-31",""
1790024,1790024,"dirithromycin","Drug","RxNorm","Ingredient","S",23437,"1970-01-01","2099-12-31",""
1790692,1790692,"Lincomycin","Drug","RxNorm","Ingredient","S",6398,"1970-01-01","2099-12-31",""
1790812,1790812,"Chlorhexidine","Drug","RxNorm","Ingredient","S",2358,"1970-01-01","2099-12-31",""
1790868,1790868,"Amikacin","Drug","RxNorm","Ingredient","S",641,"1970-01-01","2099-12-31",""
1792429,1792429,"Proguanil","Drug","RxNorm","Ingredient","S",2382,"1970-01-01","2099-12-31",""
1792515,1792515,"Chloroquine","Drug","RxNorm","Ingredient","S",2393,"1970-01-01","2099-12-31",""
1794280,1794280,"Mebendazole","Drug","RxNorm","Ingredient","S",6672,"1970-01-01","2099-12-31",""
1796435,1796435,"Cefixime","Drug","RxNorm","Ingredient","S",25033,"1970-01-01","2099-12-31",""
1796458,1796458,"cefdinir","Drug","RxNorm","Ingredient","S",25037,"1970-01-01","2099-12-31",""
1797155,1797155,"peginterferon alfa-2b","Drug","RxNorm","Ingredient","S",253453,"1970-01-01","2099-12-31",""
1797258,1797258,"Cilastatin","Drug","RxNorm","Ingredient","S",2540,"1970-01-01","2099-12-31",""
1797513,1797513,"Ciprofloxacin","Drug","RxNorm","Ingredient","S",2551,"1970-01-01","2099-12-31",""
1798476,1798476,"Clofazimine","Drug","RxNorm","Ingredient","S",2592,"1970-01-01","2099-12-31",""
1799139,1799139,"Oseltamivir","Drug","RxNorm","Ingredient","S",260101,"1970-01-01","2099-12-31",""
1800835,1800835,"Cloxacillin","Drug","RxNorm","Ingredient","S",2625,"1970-01-01","2099-12-31",""
1836191,1836191,"Streptomycin","Drug","RxNorm","Ingredient","S",10109,"1970-01-01","2099-12-31",""
1836241,1836241,"Sulbactam","Drug","RxNorm","Ingredient","S",10167,"1970-01-01","2099-12-31",""
1836391,1836391,"Sulfadiazine","Drug","RxNorm","Ingredient","S",10171,"1970-01-01","2099-12-31",""
1836410,1836410,"Sulfadoxine","Drug","RxNorm","Ingredient","S",10173,"1970-01-01","2099-12-31",""
1836430,1836430,"Sulfamethoxazole","Drug","RxNorm","Ingredient","S",10180,"1970-01-01","2099-12-31",""
1836503,1836503,"Sulfisoxazole","Drug","RxNorm","Ingredient","S",10207,"1970-01-01","2099-12-31",""
1836948,1836948,"Tetracycline","Drug","RxNorm","Ingredient","S",10395,"1970-01-01","2099-12-31",""
1837289,1837289,"Thiabendazole","Drug","RxNorm","Ingredient","S",10450,"1970-01-01","2099-12-31",""
19000207,19000207,"Medrogestone","Drug","RxNorm","Ingredient","S",6690,"1970-01-01","2099-12-31",""
19000305,19000305,"thioproperazine","Drug","RxNorm","Ingredient","S",10498,"1970-01-01","2099-12-31",""
19000382,19000382,"Lactobacillus bulgaricus","Drug","RxNorm","Ingredient","S",100272,"2005-11-13","2099-12-31",""
19000498,19000498,"Mefloquine","Drug","RxNorm","Ingredient","S",6694,"1970-01-01","2099-12-31",""
19000537,19000537,"Threonine","Drug","RxNorm","Ingredient","S",10524,"1970-01-01","2099-12-31",""
19000556,19000556,"Mefruside","Drug","RxNorm","Ingredient","S",6696,"1970-01-01","2099-12-31",""
19000726,19000726,"Thymol","Drug","RxNorm","Ingredient","S",10553,"1970-01-01","2099-12-31",""
19000729,19000729,"Aprotinin","Drug","RxNorm","Ingredient","S",1056,"1970-01-01","2099-12-31",""
19000732,19000732,"Thyroglobulin","Drug","RxNorm","Ingredient","S",10565,"1970-01-01","2099-12-31",""
19000753,19000753,"Ferrous glycine sulfate","Drug","RxNorm","Ingredient","S",105655,"1970-01-01","2099-12-31",""
19000812,19000812,"Stigmasterol","Drug","RxNorm","Ingredient","S",10079,"2005-11-13","2099-12-31",""
19000815,19000815,"Strontium","Drug","RxNorm","Ingredient","S",10122,"2009-05-03","2099-12-31",""
19000817,19000817,"Sulbenicillin","Drug","RxNorm","Ingredient","S",10168,"1970-01-01","2099-12-31",""
19000818,19000818,"Sulfadimethoxine","Drug","RxNorm","Ingredient","S",10172,"1970-01-01","2099-12-31",""
19000819,19000819,"Sulfaguanidine","Drug","RxNorm","Ingredient","S",10174,"1970-01-01","2099-12-31",""
19000820,19000820,"Sulfamethoxypyridazine","Drug","RxNorm","Ingredient","S",10181,"1970-01-01","2099-12-31",""
19000826,19000826,"Sulfobromophthalein","Drug","RxNorm","Ingredient","S",10212,"1970-01-01","2099-12-31",""
19000921,19000921,"sulthiame","Drug","RxNorm","Ingredient","S",10240,"1970-01-01","2099-12-31",""
19001014,19001014,"Nadroparin","Drug","RxNorm","Ingredient","S",67031,"1970-01-01","2099-12-31",""
